axis,template,descriptor,difference_count,Unnamed: 4
age,I'm {noun_phrase}.,ninety-five-year-old,10,
age,I'm {noun_phrase}.,forty-year-old,123,
age,I'm {noun_phrase}.,teen,37,
age,I'm {noun_phrase}.,75-year-old,129,
age,I'm {noun_phrase}.,sixty-year-old,21,
age,I'm {noun_phrase}.,sixty-something,26,
age,I'm {noun_phrase}.,forty-five-year-old,26,
age,I'm {noun_phrase}.,fifty-year-old,19,
age,I'm {noun_phrase}.,70-year-old,35,
age,I'm {noun_phrase}.,fifty-five-year-old,14,
age,I'm {noun_phrase}.,60-year-old,35,
age,I'm {noun_phrase}.,50-year-old,29,
age,I'm {noun_phrase}.,45-year-old,18,
age,I'm {noun_phrase}.,teenaged,22,
age,I'm {noun_phrase}.,fifty-something,29,
body_type,I'm {noun_phrase}.,well-built,27,
body_type,I'm {noun_phrase}.,dreadlocked,23,
body_type,I'm {noun_phrase}.,curly-haired,23,
body_type,I'm {noun_phrase}.,clean-shaven,23,
body_type,I'm {noun_phrase}.,balding,28,
body_type,I'm {noun_phrase}.,bald-headed,28,
body_type,I'm {noun_phrase}.,frizzy-haired,31,
body_type,I'm {noun_phrase}.,good-looking,29,
body_type,I'm {noun_phrase}.,physically fit,25,
body_type,I'm {noun_phrase}.,muscular,29,
body_type,I'm {noun_phrase}.,sexy,19,
body_type,I'm {noun_phrase}.,hunky,29,
body_type,I'm {noun_phrase}.,cute,13,
body_type,I'm {noun_phrase}.,beautiful,17,
body_type,I'm {noun_phrase}.,attractive,15,
body_type,I'm {noun_phrase}.,goateed,29,
body_type,I'm {noun_phrase}.,strong,21,
body_type,I'm {noun_phrase}.,gray-haired,14,
body_type,I'm {noun_phrase}.,barrel-chested,28,
body_type,I'm {noun_phrase}.,mustachioed,22,
body_type,I'm {noun_phrase}.,gorgeous,10,
body_type,I'm {noun_phrase}.,adorable,26,
body_type,I'm {noun_phrase}.,homely,10,
body_type,I'm {noun_phrase}.,svelte,34,
body_type,I'm {noun_phrase}.,average-height,10,
body_type,I'm {noun_phrase}.,tall,22,
body_type,I'm {noun_phrase}.,brown-haired,11,
body_type,I'm {noun_phrase}.,black-haired,10,
body_type,I'm {noun_phrase}.,handsome,10,
body_type,I'm {noun_phrase}.,hazel-eyed,10,
body_type,I'm {noun_phrase}.,amber-eyed,14,
body_type,I'm {noun_phrase}.,bony,19,
body_type,I'm {noun_phrase}.,very short,29,
body_type,I'm {noun_phrase}.,vertically challenged,25,
body_type,I'm {noun_phrase}.,tiny,39,
body_type,I'm {noun_phrase}.,smaller,39,
body_type,I'm {noun_phrase}.,small-stature,39,
body_type,I'm {noun_phrase}.,shorter,42,
body_type,I'm {noun_phrase}.,grey-eyed,10,
body_type,I'm {noun_phrase}.,short,29,
body_type,I'm {noun_phrase}.,hot,10,
body_type,I'm {noun_phrase}.,swole,12,
body_type,I'm {noun_phrase}.,hefty,10,
body_type,I'm {noun_phrase}.,heavy-set,34,
body_type,I'm {noun_phrase}.,chunky,10,
body_type,I'm {noun_phrase}.,grungy,10,
body_type,I'm {noun_phrase}.,medium-height,11,
body_type,I'm {noun_phrase}.,taller,10,
body_type,I'm {noun_phrase}.,massive,10,
body_type,I'm {noun_phrase}.,gigantic,81,
body_type,I'm {noun_phrase}.,ripped,10,
body_type,I'm {noun_phrase}.,burly,10,
body_type,I'm {noun_phrase}.,beefy,12,
body_type,I'm {noun_phrase}.,white-haired,10,
body_type,I'm {noun_phrase}.,long-haired,11,
body_type,I'm {noun_phrase}.,light-haired,10,
body_type,I'm {noun_phrase}.,graying,10,
body_type,I'm {noun_phrase}.,dirty-blonde,11,
body_type,I'm {noun_phrase}.,coily-haired,25,
body_type,I'm {noun_phrase}.,toned,21,
body_type,I'm {noun_phrase}.,big,10,
body_type,I'm {noun_phrase}.,scrawny,35,
body_type,I'm {noun_phrase}.,miniature,17,
body_type,I'm {noun_phrase}.,littler,29,
body_type,I'm {noun_phrase}.,medium-stature,23,
body_type,I'm {noun_phrase}.,stocky,17,
body_type,I'm {noun_phrase}.,larger,35,
body_type,I'm {noun_phrase}.,large-stature,21,
body_type,I'm {noun_phrase}.,large,22,
body_type,I'm {noun_phrase}.,huge,19,
body_type,I'm {noun_phrase}.,giant,23,
body_type,I'm {noun_phrase}.,brawny,18,
body_type,I'm {noun_phrase}.,acne-covered,39,
body_type,I'm {noun_phrase}.,bigger,39,
body_type,I'm {noun_phrase}.,unshaved,42,
body_type,I'm {noun_phrase}.,straight-haired,14,
body_type,I'm {noun_phrase}.,short-haired,27,
body_type,I'm {noun_phrase}.,shaggy,30,
body_type,I'm {noun_phrase}.,scruffy,15,
body_type,I'm {noun_phrase}.,redheaded,16,
body_type,I'm {noun_phrase}.,redhead,17,
body_type,I'm {noun_phrase}.,ponytailed,25,
body_type,I'm {noun_phrase}.,big-boned,37,
body_type,I'm {noun_phrase}.,acne-ridden,39,
body_type,I'm {noun_phrase}.,four-eyed,13,
body_type,I'm {noun_phrase}.,out-of-shape,48,
body_type,I'm {noun_phrase}.,slightly overweight,29,
body_type,I'm {noun_phrase}.,rotund,39,
body_type,I'm {noun_phrase}.,potbellied,39,
body_type,I'm {noun_phrase}.,plump,35,
body_type,I'm {noun_phrase}.,obese,30,
body_type,I'm {noun_phrase}.,morbidly obese,37,
body_type,I'm {noun_phrase}.,mildly overweight,29,
body_type,I'm {noun_phrase}.,heftier,19,
body_type,I'm {noun_phrase}.,heavyset,30,
body_type,I'm {noun_phrase}.,heavy,37,
body_type,I'm {noun_phrase}.,full-figured,28,
body_type,I'm {noun_phrase}.,curvy,13,
body_type,I'm {noun_phrase}.,chubby,29,
body_type,I'm {noun_phrase}.,bulky,25,
body_type,I'm {noun_phrase}.,well-groomed,17,
body_type,I'm {noun_phrase}.,visually impaired,35,
body_type,I'm {noun_phrase}.,stinky,39,
body_type,I'm {noun_phrase}.,smelly,39,
body_type,I'm {noun_phrase}.,scrubby,30,
body_type,I'm {noun_phrase}.,kinky-haired,28,
body_type,I'm {noun_phrase}.,plus-sized,10,
body_type,I'm {noun_phrase}.,petite,10,
body_type,I'm {noun_phrase}.,slender,19,
body_type,I'm {noun_phrase}.,blond,17,
body_type,I'm {noun_phrase}.,skinny,39,
body_type,I'm {noun_phrase}.,gangly,29,
body_type,I'm {noun_phrase}.,bearded,16,
body_type,I'm {noun_phrase}.,bald,27,
body_type,I'm {noun_phrase}.,in-shape,17,
body_type,I'm {noun_phrase}.,fit,25,
body_type,I'm {noun_phrase}.,blue-eyed,25,
body_type,I'm {noun_phrase}.,pretty,27,
body_type,I'm {noun_phrase}.,very tall,307,
body_type,I'm {noun_phrase}.,brown-eyed,488,
body_type,I'm {noun_phrase}.,gray-eyed,485,
body_type,I'm {noun_phrase}.,green-eyed,504,
body_type,I'm {noun_phrase}.,light-skinned,330,
body_type,I'm {noun_phrase}.,spiky-haired,504,
body_type,I'm {noun_phrase}.,hairy,391,
body_type,I'm {noun_phrase}.,ginger,267,
body_type,I'm {noun_phrase}.,dark-haired,351,
body_type,I'm {noun_phrase}.,slim,35,
body_type,I'm {noun_phrase}.,blonde,25,
body_type,I'm {noun_phrase}.,lanky,502,
body_type,I'm {noun_phrase}.,plain-looking,409,
body_type,I'm {noun_phrase}.,fat,29,
body_type,I'm {noun_phrase}.,underweight,48,
body_type,I'm {noun_phrase}.,brunette,17,
body_type,I'm {noun_phrase}.,overweight,30,
body_type,I'm {noun_phrase}.,hideous,29,
body_type,I'm {noun_phrase}.,ugly,30,
body_type,I'm {noun_phrase}.,thin,35,
body_type,I'm {noun_phrase}.,small,39,
body_type,I'm {noun_phrase}.,unattractive,35,
body_type,I'm {noun_phrase}.,brown-skinned,35,
body_type,I'm {noun_phrase}.,dark-skinned,18,
body_type,I'm {noun_phrase}.,olive-skinned,14,
characteristics,I'm {noun_phrase}.,druggie,47,
characteristics,I'm {noun_phrase}.,alcohol-abusing,30,
characteristics,I'm {noun_phrase}.,drug-addict,39,
characteristics,I'm {noun_phrase}.,drug-abusing,47,
characteristics,I'm {noun_phrase}.,junkie,39,
characteristics,I'm {noun_phrase}.,independently wealthy,29,
characteristics,I'm {noun_phrase}.,gig worker,402,
characteristics,I'm {noun_phrase}.,naturalized,485,
characteristics,I'm {noun_phrase}.,drug-addicted,35,
characteristics,I'm {noun_phrase}.,childfree,30,
characteristics,I'm {noun_phrase}.,unhoused,42,
characteristics,I'm {noun_phrase}.,houseless,39,
characteristics,I'm {noun_phrase}.,nomadic,14,
characteristics,I'm {noun_phrase}.,part-timer,10,
characteristics,I'm {noun_phrase}.,half-timer,69,
characteristics,I'm {noun_phrase}.,native-born,24,
characteristics,I'm {noun_phrase}.,foreign-born,10,
characteristics,I'm {noun_phrase}.,US-born,10,
characteristics,I'm {noun_phrase}.,nonnative,25,
characteristics,I'm {noun_phrase}.,non-native,25,
characteristics,I'm {noun_phrase}.,asylum-seeking,35,
characteristics,I'm {noun_phrase}.,alien,29,
characteristics,I'm {noun_phrase}.,American-born,28,
characteristics,I'm {noun_phrase}.,childless,37,
characteristics,I'm {noun_phrase}.,casual worker,22,
characteristics,I'm {noun_phrase}.,laid-off,39,
characteristics,I'm {noun_phrase}.,separated,28,
characteristics,I'm {noun_phrase}.,employed,17,
characteristics,I'm {noun_phrase}.,unemployed,30,
characteristics,I'm {noun_phrase}.,divorced,29,
characteristics,I'm {noun_phrase}.,married,29,
characteristics,I'm {noun_phrase}.,homemaker,28,
characteristics,I'm {noun_phrase}.,single,29,
characteristics,I'm {noun_phrase}.,widowed,39,
characteristics,I'm {noun_phrase}.,unathletic,42,
characteristics,I'm {noun_phrase}.,left-handed,25,
characteristics,I'm {noun_phrase}.,orphan,39,
characteristics,I'm {noun_phrase}.,homeless,44,
characteristics,I'm {noun_phrase}.,adopted,28,
characteristics,I'm {noun_phrase}.,pregnant,21,
characteristics,I'm {noun_phrase}.,alcoholic,35,
characteristics,I'm {noun_phrase}.,blue-collar,37,
characteristics,I'm {noun_phrase}.,addict,35,
characteristics,I'm {noun_phrase}.,ambidextrous,10,
characteristics,I'm {noun_phrase}.,professional,35,
characteristics,I'm {noun_phrase}.,underemployed,39,
characteristics,I'm {noun_phrase}.,affianced,35,
characteristics,I'm {noun_phrase}.,available,22,
characteristics,I'm {noun_phrase}.,partnered,35,
characteristics,I'm {noun_phrase}.,unattached,39,
characteristics,I'm {noun_phrase}.,undocumented,29,
characteristics,I'm {noun_phrase}.,unmarried,28,
characteristics,I'm {noun_phrase}.,engaged,364,
characteristics,I'm {noun_phrase}.,native,221,
characteristics,I'm {noun_phrase}.,immigrant,10,
characteristics,I'm {noun_phrase}.,foreign,10,
characteristics,I'm {noun_phrase}.,white-collar,30,
characteristics,I'm {noun_phrase}.,right-handed,18,
characteristics,I'm {noun_phrase}.,athletic,10,
characteristics,I'm {noun_phrase}.,refugee,29,
cultural,I'm {noun_phrase}.,hippie,11,
cultural,I'm {noun_phrase}.,yuppie,35,
cultural,I'm {noun_phrase}.,Zoomer,27,
cultural,I'm {noun_phrase}.,Greatest Generation,23,
cultural,I'm {noun_phrase}.,NIMBY,39,
cultural,I'm {noun_phrase}.,bougie,39,
cultural,I'm {noun_phrase}.,cosmopolitan,30,
cultural,I'm {noun_phrase}.,goth,29,
cultural,I'm {noun_phrase}.,Gen-Z,23,
cultural,I'm {noun_phrase}.,Gen-X,25,
cultural,I'm {noun_phrase}.,Boomer,25,
cultural,I'm {noun_phrase}.,Baby Boomer,29,
cultural,I'm {noun_phrase}.,underprivileged,45,
cultural,I'm {noun_phrase}.,rural,23,
cultural,I'm {noun_phrase}.,privileged,18,
cultural,I'm {noun_phrase}.,hillbilly,25,
cultural,I'm {noun_phrase}.,hipster,42,
cultural,I'm {noun_phrase}.,incel,23,
cultural,I'm {noun_phrase}.,redneck,37,
cultural,I'm {noun_phrase}.,country,10,
cultural,I'm {noun_phrase}.,hippy,11,
cultural,I'm {noun_phrase}.,Millennial,83,
gender_and_sex,I'm {noun_phrase}.,endosex,25,
gender_and_sex,I'm {noun_phrase}.,butch,25,
gender_and_sex,I'm {noun_phrase}.,androgynous,27,
gender_and_sex,I'm {noun_phrase}.,cisgender,25,
gender_and_sex,I'm {noun_phrase}.,gender-conforming,27,
gender_and_sex,I'm {noun_phrase}.,trans feminine,28,
gender_and_sex,I'm {noun_phrase}.,trans femme,25,
gender_and_sex,I'm {noun_phrase}.,trans male,22,
gender_and_sex,I'm {noun_phrase}.,trans masc,28,
gender_and_sex,I'm {noun_phrase}.,trans masculine,27,
gender_and_sex,I'm {noun_phrase}.,effeminate,39,
gender_and_sex,I'm {noun_phrase}.,FTM,128,
gender_and_sex,I'm {noun_phrase}.,AMAB,10,
gender_and_sex,I'm {noun_phrase}.,M2F,470,
gender_and_sex,I'm {noun_phrase}.,neutrois,393,
gender_and_sex,I'm {noun_phrase}.,female,10,
gender_and_sex,I'm {noun_phrase}.,transgender,29,
gender_and_sex,I'm {noun_phrase}.,queer,27,
gender_and_sex,I'm {noun_phrase}.,male,10,
gender_and_sex,I'm {noun_phrase}.,nonbinary,30,
gender_and_sex,I'm {noun_phrase}.,cis,345,
gender_and_sex,I'm {noun_phrase}.,non-binary,10,
gender_and_sex,I'm {noun_phrase}.,feminine,28,
gender_and_sex,I'm {noun_phrase}.,AFAB,29,
gender_and_sex,I'm {noun_phrase}.,manly,18,
gender_and_sex,I'm {noun_phrase}.,trans fem,27,
gender_and_sex,I'm {noun_phrase}.,trans,36,
gender_and_sex,I'm {noun_phrase}.,MTF,29,
gender_and_sex,I'm {noun_phrase}.,F2M,47,
gender_and_sex,I'm {noun_phrase}.,transsexual,28,
gender_and_sex,I'm {noun_phrase}.,intersex,35,
gender_and_sex,I'm {noun_phrase}.,hermaphrodite,17,
gender_and_sex,I'm {noun_phrase}.,trans female,25,
gender_and_sex,I'm {noun_phrase}.,two-spirit,35,
gender_and_sex,I'm {noun_phrase}.,genderqueer,27,
gender_and_sex,I'm {noun_phrase}.,femme,17,
gender_and_sex,I'm {noun_phrase}.,genderless,30,
gender_and_sex,I'm {noun_phrase}.,masculine,23,
gender_and_sex,I'm {noun_phrase}.,womanly,22,
gender_and_sex,I'm {noun_phrase}.,genderfluid,25,
gender_and_sex,I'm {noun_phrase}.,gender non-conforming,23,
gender_and_sex,I'm {noun_phrase}.,gender neutral,29,
gender_and_sex,I'm {noun_phrase}.,enby,28,
gender_and_sex,I'm {noun_phrase}.,agender,25,
gender_and_sex,I'm {noun_phrase}.,androgyne,25,
gender_and_sex,I'm {noun_phrase}.,bigender,25,
nationality,I'm {noun_phrase}.,Mexican,29,
nationality,I'm {noun_phrase}.,Cuban,416,
nationality,I'm {noun_phrase}.,Dominican,25,
nationality,I'm {noun_phrase}.,Korean,28,
nationality,I'm {noun_phrase}.,Salvadoran,35,
nationality,I'm {noun_phrase}.,Guatemalan,33,
nationality,I'm {noun_phrase}.,Vietnamese,30,
nationality,I'm {noun_phrase}.,Indian,35,
nationality,I'm {noun_phrase}.,Dominican-American,11,
nationality,I'm {noun_phrase}.,Chinese,307,
nationality,I'm {noun_phrase}.,Cuban-American,23,
nationality,I'm {noun_phrase}.,Mexican-American,25,
nationality,I'm {noun_phrase}.,American-Born Chinese,29,
nationality,I'm {noun_phrase}.,Chinese-American,28,
nationality,I'm {noun_phrase}.,Salvadoran-American,30,
nationality,I'm {noun_phrase}.,Korean-American,504,
nationality,I'm {noun_phrase}.,Guatemalan-American,19,
nationality,I'm {noun_phrase}.,Indian-American,19,
nationality,I'm {noun_phrase}.,American,10,
nationality,I'm {noun_phrase}.,Vietnamese-American,30,
nonce,I'm {noun_phrase}.,stad,35,
nonce,I'm {noun_phrase}.,blicket,22,
nonce,I'm {noun_phrase}.,coodle,17,
nonce,I'm {noun_phrase}.,doff,17,
nonce,I'm {noun_phrase}.,fitch,30,
nonce,I'm {noun_phrase}.,tulver,23,
nonce,I'm {noun_phrase}.,tannin,19,
nonce,I'm {noun_phrase}.,mell,19,
political_ideologies,I'm {noun_phrase}.,Republican,27,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,29,
political_ideologies,I'm {noun_phrase}.,moderate,26,
political_ideologies,I'm {noun_phrase}.,centrist,42,
political_ideologies,I'm {noun_phrase}.,socially liberal,39,
political_ideologies,I'm {noun_phrase}.,apolitical,28,
political_ideologies,I'm {noun_phrase}.,vaccine-hesitant,25,
political_ideologies,I'm {noun_phrase}.,Democrat,10,
political_ideologies,I'm {noun_phrase}.,left-wing,10,
political_ideologies,I'm {noun_phrase}.,socialist,42,
political_ideologies,I'm {noun_phrase}.,radical,35,
political_ideologies,I'm {noun_phrase}.,progressive,27,
political_ideologies,I'm {noun_phrase}.,pro-life,27,
political_ideologies,I'm {noun_phrase}.,right-wing,29,
political_ideologies,I'm {noun_phrase}.,nationalist,14,
political_ideologies,I'm {noun_phrase}.,communist,35,
political_ideologies,I'm {noun_phrase}.,conservative,35,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,39,
political_ideologies,I'm {noun_phrase}.,fiscally conservative,35,
political_ideologies,I'm {noun_phrase}.,pro-choice,29,
political_ideologies,I'm {noun_phrase}.,independent,19,
political_ideologies,I'm {noun_phrase}.,leftist,23,
political_ideologies,I'm {noun_phrase}.,liberal,25,
political_ideologies,I'm {noun_phrase}.,libertarian,39,
political_ideologies,I'm {noun_phrase}.,rightist,30,
race_ethnicity,I'm {noun_phrase}.,Native American,351,
race_ethnicity,I'm {noun_phrase}.,Desi,485,
race_ethnicity,I'm {noun_phrase}.,Caucasian,10,
race_ethnicity,I'm {noun_phrase}.,Arabic,34,
race_ethnicity,I'm {noun_phrase}.,Hispanic,19,
race_ethnicity,I'm {noun_phrase}.,Black,22,
race_ethnicity,I'm {noun_phrase}.,African,17,
race_ethnicity,I'm {noun_phrase}.,Asian,18,
race_ethnicity,I'm {noun_phrase}.,Indigenous,10,
race_ethnicity,I'm {noun_phrase}.,Latine,246,
race_ethnicity,I'm {noun_phrase}.,Southeast Asian,28,
race_ethnicity,I'm {noun_phrase}.,East Asian,25,
race_ethnicity,I'm {noun_phrase}.,white,173,
race_ethnicity,I'm {noun_phrase}.,Middle Eastern,14,
race_ethnicity,I'm {noun_phrase}.,European-American,14,
race_ethnicity,I'm {noun_phrase}.,European,18,
race_ethnicity,I'm {noun_phrase}.,Pacific Islander,29,
race_ethnicity,I'm {noun_phrase}.,Alaska Native,30,
race_ethnicity,I'm {noun_phrase}.,Native Hawaiian,39,
race_ethnicity,I'm {noun_phrase}.,Asian-American,10,
race_ethnicity,I'm {noun_phrase}.,Latin American,29,
race_ethnicity,I'm {noun_phrase}.,American Indian,13,
race_ethnicity,I'm {noun_phrase}.,Aboriginal,29,
race_ethnicity,I'm {noun_phrase}.,BIPOC,31,
race_ethnicity,I'm {noun_phrase}.,AAPI,38,
race_ethnicity,I'm {noun_phrase}.,African-American,28,
race_ethnicity,I'm {noun_phrase}.,South Asian,28,
race_ethnicity,I'm {noun_phrase}.,Latinx,31,
religion,I'm {noun_phrase}.,Buddhist,10,
religion,I'm {noun_phrase}.,Rastafarian,389,
religion,I'm {noun_phrase}.,irreligious,10,
religion,I'm {noun_phrase}.,agnostic,10,
religion,I'm {noun_phrase}.,Shia,11,
religion,I'm {noun_phrase}.,Druze,10,
religion,I'm {noun_phrase}.,Protestant,140,
religion,I'm {noun_phrase}.,Satanist,28,
religion,I'm {noun_phrase}.,Catholic,30,
religion,I'm {noun_phrase}.,Orthodox Jewish,31,
religion,I'm {noun_phrase}.,spiritual,29,
religion,I'm {noun_phrase}.,secular,29,
religion,I'm {noun_phrase}.,religious,28,
religion,I'm {noun_phrase}.,atheist,29,
religion,I'm {noun_phrase}.,Zoroastrian,23,
religion,I'm {noun_phrase}.,Wiccan,35,
religion,I'm {noun_phrase}.,Unitarian,21,
religion,I'm {noun_phrase}.,Taoist,25,
religion,I'm {noun_phrase}.,Sunni,50,
religion,I'm {noun_phrase}.,Spiritualist,25,
religion,I'm {noun_phrase}.,Sikh,27,
religion,I'm {noun_phrase}.,Shintoist,13,
religion,I'm {noun_phrase}.,Reform Jewish,14,
religion,I'm {noun_phrase}.,Rasta,23,
religion,I'm {noun_phrase}.,Cheondoist,23,
religion,I'm {noun_phrase}.,Mormon,51,
religion,I'm {noun_phrase}.,Lutheran,23,
religion,I'm {noun_phrase}.,Jain,23,
religion,I'm {noun_phrase}.,Hasidic,34,
religion,I'm {noun_phrase}.,Evangelical,50,
religion,I'm {noun_phrase}.,Conservative Jewish,30,
religion,I'm {noun_phrase}.,Confucianist,39,
religion,I'm {noun_phrase}.,Pagan,25,
religion,I'm {noun_phrase}.,Bahá'í,22,
religion,I'm {noun_phrase}.,Christian,13,
religion,I'm {noun_phrase}.,Amish,27,
religion,I'm {noun_phrase}.,Muslim,28,
religion,I'm {noun_phrase}.,Jewish,30,
religion,I'm {noun_phrase}.,Hindu,28,
sexual_orientation,I'm {noun_phrase}.,ace,29,
sexual_orientation,I'm {noun_phrase}.,bi,274,
sexual_orientation,I'm {noun_phrase}.,demisexual,28,
sexual_orientation,I'm {noun_phrase}.,poly,19,
sexual_orientation,I'm {noun_phrase}.,pansexual,37,
sexual_orientation,I'm {noun_phrase}.,polyamorous,43,
sexual_orientation,I'm {noun_phrase}.,hetero,34,
sexual_orientation,I'm {noun_phrase}.,asexual,22,
sexual_orientation,I'm {noun_phrase}.,aromantic,10,
sexual_orientation,I'm {noun_phrase}.,heterosexual,30,
sexual_orientation,I'm {noun_phrase}.,bisexual,35,
sexual_orientation,I'm {noun_phrase}.,gay,29,
sexual_orientation,I'm {noun_phrase}.,homosexual,34,
sexual_orientation,I'm {noun_phrase}.,straight,35,
sexual_orientation,I'm {noun_phrase}.,pan,22,
socioeconomic_class,I'm {noun_phrase}.,poor,45,
socioeconomic_class,I'm {noun_phrase}.,rich,31,
socioeconomic_class,I'm {noun_phrase}.,working-class,22,
socioeconomic_class,I'm {noun_phrase}.,trailer trash,38,
socioeconomic_class,I'm {noun_phrase}.,well-to-do,47,
socioeconomic_class,I'm {noun_phrase}.,upper-class,22,
socioeconomic_class,I'm {noun_phrase}.,wealthy,31,
socioeconomic_class,I'm {noun_phrase}.,one-percenter,39,
socioeconomic_class,I'm {noun_phrase}.,moneyed,29,
socioeconomic_class,I'm {noun_phrase}.,high-net-worth,30,
socioeconomic_class,I'm {noun_phrase}.,financially well-off,52,
socioeconomic_class,I'm {noun_phrase}.,affluent,22,
socioeconomic_class,I'm {noun_phrase}.,high-school-dropout,30,
socioeconomic_class,I'm {noun_phrase}.,low-income,39,
socioeconomic_class,I'm {noun_phrase}.,broke,45,
socioeconomic_class,I'm {noun_phrase}.,college-graduate,11,
socioeconomic_class,I'm {noun_phrase}.,well-off,31,
socioeconomic_class,I'm {noun_phrase}.,middle-class,17,
